ID,Stop_0,Cnt_0,Stop_1,Cnt_1 
70005,UWM Union (Union),8,Capitol and Humboldt Park and Ride (C/H),8 
105282,Sandburg Residence Hall (Sand),37,Capitol and Humboldt Park and Ride (C/H),39 
91771,Sandburg Residence Hall (Sand),6,Capitol and Humboldt Park and Ride (C/H),5 
102964,UWM Golda Meir Library (Lib),2,RiverView Residence Hall (RVW),4 
104086,UWM Golda Meir Library (Lib),34,Cambridge Commons (CC-S),48 
67234,Sandburg Residence Hall (Sand),21,Capitol and Humboldt Park and Ride (C/H),30 
80086,UWM Union (Union),8,Capitol and Humboldt Park and Ride (C/H),7 
103060,UWM Union (Union),9,Capitol and Humboldt Park and Ride (C/H),10 
81585,Sandburg Residence Hall (Sand),22,Capitol and Humboldt Park and Ride (C/H),36 
103831,Sandburg Residence Hall (Sand),40,Cambridge Commons (CC-S),40 
105289,UWM Golda Meir Library (Lib),4,Kenilworth Square Apartments (KNW),35 
108274,Non-Peak Hours UWM KIRC (KIRC-S),3,Capitol and Humboldt Park and Ride (C/H),9 
78019,UWM Union (Union),3,Capitol and Humboldt Park and Ride (C/H),5 
89883,UWM Union (Union),6,Capitol and Humboldt Park and Ride (C/H),7 
103951,Sandburg Residence Hall (Sand),3,Capitol and Humboldt Park and Ride (C/H),6 
98317,UWM Union (Union),17,Capitol and Humboldt Park and Ride (C/H),17 
83643,UWM Union (Union),3,Capitol and Humboldt Park and Ride (C/H),2 
92398,UWM Union (Union),7,Capitol and Humboldt Park and Ride (C/H),4 
98415,UWM Golda Meir Library (Lib),14,Cambridge Commons (CC-S),16 
70994,Sandburg Residence Hall (Sand),5,Capitol and Humboldt Park and Ride (C/H),7 
71529,UWM Union (Union),16,Capitol and Humboldt Park and Ride (C/H),9 
89531,Sandburg Residence Hall (Sand),7,Capitol and Humboldt Park and Ride (C/H),5 
89593,UWM Golda Meir Library (Lib),14,Cambridge Commons (CC-S),9 
98345,Sandburg Residence Hall (Sand),9,Cambridge Commons (CC-S),14 
102300,UWM Golda Meir Library (Lib),19,RiverView Residence Hall (RVW),13 
103252,UWM Golda Meir Library (Lib),7,RiverView Residence Hall (RVW),5 
69122,UWM Union (Union),29,Capitol and Humboldt Park and Ride (C/H),14 
100773,Sandburg Residence Hall (Sand),12,Kenilworth Square Apartments (KNW),11 
109329,UWM Golda Meir Library (Lib),13,Kenilworth Square Apartments (KNW),12 
102855,UWM Union (Union),5,Cambridge Commons (CC-S),2 
99245,UWM Golda Meir Library (Lib),11,RiverView Residence Hall (RVW),8 
73398,Sandburg Residence Hall (Sand),2,RiverView Residence Hall (RVW),3 
101070,Sandburg Residence Hall (Sand),6,RiverView Residence Hall (RVW),2 
80015,Sandburg Residence Hall (Sand),23,Capitol and Humboldt Park and Ride (C/H),14 
101620,UWM Golda Meir Library (Lib),2,RiverView Residence Hall (RVW),4 
91331,Sandburg Residence Hall (Sand),7,Capitol and Humboldt Park and Ride (C/H),8 
95618,Sandburg Residence Hall (Sand),54,Capitol and Humboldt Park and Ride (C/H),36 
103785,Sandburg Residence Hall (Sand),9,Capitol and Humboldt Park and Ride (C/H),10 
102482,Non-Peak Hours UWM KIRC (KIRC-S),2,Kenilworth Square Apartments (KNW),50 
104105,Sandburg Residence Hall (Sand),26,Cambridge Commons (CC-S),55 
107669,Sandburg Residence Hall (Sand),6,Capitol and Humboldt Park and Ride (C/H),3 
100496,UWM Union (Union),8,Capitol and Humboldt Park and Ride (C/H),3 
103132,UWM Golda Meir Library (Lib),9,Cambridge Commons (CC-S),8 
104117,UWM Golda Meir Library (Lib),46,Cambridge Commons (CC-S),54 
107717,UWM Union (Union),18,Capitol and Humboldt Park and Ride (C/H),14 
92914,UWM Union (Union),7,Capitol and Humboldt Park and Ride (C/H),10 
87185,UWM Union (Union),4,Capitol and Humboldt Park and Ride (C/H),8 
70156,UWM Union (Union),4,Capitol and Humboldt Park and Ride (C/H),6 
66217,UWM Union (Union),4,Capitol and Humboldt Park and Ride (C/H),2 
101764,Cunningham Hall (Cunn),1,RiverView Residence Hall (RVW),3 
81562,UWM Union (Union),2,Capitol and Humboldt Park and Ride (C/H),4 
76768,UWM Union (Union),4,Capitol and Humboldt Park and Ride (C/H),4 
85105,UWM Union (Union),14,Capitol and Humboldt Park and Ride (C/H),11 
104119,UWM Golda Meir Library (Lib),36,RiverView Residence Hall (RVW),54 
97495,UWM Golda Meir Library (Lib),11,Cambridge Commons (CC-S),4 
98224,UWM Golda Meir Library (Lib),4,Cambridge Commons (CC-S),4 
89322,UWM Union (Union),29,Capitol and Humboldt Park and Ride (C/H),19 
90484,UWM Union (Union),22,Kenilworth Square Apartments (KNW),2 
104005,UWM Union (Union),27,Capitol and Humboldt Park and Ride (C/H),25 
104009,Sandburg Residence Hall (Sand),22,Capitol and Humboldt Park and Ride (C/H),26 
96541,UWM Union (Union),4,Capitol and Humboldt Park and Ride (C/H),6 
104148,UWM Golda Meir Library (Lib),42,Cambridge Commons (CC-S),76 
103985,UWM Union (Union),6,Capitol and Humboldt Park and Ride (C/H),7 
82138,UWM Union (Union),16,Capitol and Humboldt Park and Ride (C/H),12 
109873,UWM Golda Meir Library (Lib),2,Kenilworth Square Apartments (KNW),12 
106926,UWM Golda Meir Library (Lib),20,RiverView Residence Hall (RVW),25 
86485,UWM Golda Meir Library (Lib),7,Kenilworth Square Apartments (KNW),13 
89852,UWM Golda Meir Library (Lib),6,Kenilworth Square Apartments (KNW),15 
90296,Non-Peak Hours UWM KIRC (KIRC-S),1,Capitol and Humboldt Park and Ride (C/H),8 
77346,UWM Union (Union),23,Capitol and Humboldt Park and Ride (C/H),28 
106930,UWM Golda Meir Library (Lib),7,RiverView Residence Hall (RVW),7 
94527,Cunningham Hall (Cunn),3,RiverView Residence Hall (RVW),4 
88898,Sandburg Residence Hall (Sand),1,Kenilworth Square Apartments (KNW),5 
71415,UWM Golda Meir Library (Lib),3,Kenilworth Square Apartments (KNW),5 
74227,UWM Golda Meir Library (Lib),9,Cambridge Commons (CC-S),15 
109647,Sandburg Residence Hall (Sand),6,Capitol and Humboldt Park and Ride (C/H),6 
96998,UWM Golda Meir Library (Lib),8,Kenilworth Square Apartments (KNW),8 
85860,UWM Golda Meir Library (Lib),3,Kenilworth Square Apartments (KNW),4 
85588,UWM Golda Meir Library (Lib),4,Kenilworth Square Apartments (KNW),2 
108190,Sandburg Residence Hall (Sand),6,Capitol and Humboldt Park and Ride (C/H),2 
97455,Cunningham Hall (Cunn),2,Cambridge Commons (CC-S),2 
108156,Sandburg Residence Hall (Sand),3,RiverView Residence Hall (RVW),3 
99558,Sandburg Residence Hall (Sand),6,Cambridge Commons (CC-S),4 
98928,Sandburg Residence Hall (Sand),3,Cambridge Commons (CC-S),2 
97714,Sandburg Residence Hall (Sand),2,Kenilworth Square Apartments (KNW),2 
99392,Sandburg Residence Hall (Sand),7,Cambridge Commons (CC-S),4 
105037,Sandburg Residence Hall (Sand),8,Cambridge Commons (CC-S),7 
109519,Sandburg Residence Hall (Sand),3,Capitol and Humboldt Park and Ride (C/H),1 
101807,Sandburg Residence Hall (Sand),6,Cambridge Commons (CC-S),11 
103401,UWM Golda Meir Library (Lib),5,Cambridge Commons (CC-S),6 
98923,Sandburg Residence Hall (Sand),7,RiverView Residence Hall (RVW),6 
103804,Sandburg Residence Hall (Sand),7,Cambridge Commons (CC-S),4 
106937,UWM Golda Meir Library (Lib),35,RiverView Residence Hall (RVW),55 
82821,UWM Union (Union),7,Capitol and Humboldt Park and Ride (C/H),3 
97766,UWM Golda Meir Library (Lib),5,Cambridge Commons (CC-S),8 
106567,Sandburg Residence Hall (Sand),3,RiverView Residence Hall (RVW),4 
106622,Sandburg Residence Hall (Sand),5,Cambridge Commons (CC-S),3 
87515,UWM Golda Meir Library (Lib),3,Cambridge Commons (CC-S),4 
100949,Non-Peak Hours UWM KIRC (KIRC-S),2,Kenilworth Square Apartments (KNW),4 
105834,Sandburg Residence Hall (Sand),6,Cambridge Commons (CC-S),10 
100696,Sandburg Residence Hall (Sand),3,Kenilworth Square Apartments (KNW),3 
109402,Sandburg Residence Hall (Sand),3,Kenilworth Square Apartments (KNW),3 
98226,Non-Peak Hours UWM KIRC (KIRC-S),2,Cambridge Commons (CC-S),3 
105800,Sandburg Residence Hall (Sand),6,Cambridge Commons (CC-S),4 
102476,Non-Peak Hours UWM KIRC (KIRC-S),2,Cambridge Commons (CC-S),1 
97610,UWM Golda Meir Library (Lib),26,Kenilworth Square Apartments (KNW),25 
102903,Sandburg Residence Hall (Sand),6,Cambridge Commons (CC-S),5 
102511,Sandburg Residence Hall (Sand),2,RiverView Residence Hall (RVW),4 
101652,Sandburg Residence Hall (Sand),5,Kenilworth Square Apartments (KNW),7 
107807,Sandburg Residence Hall (Sand),5,Kenilworth Square Apartments (KNW),6 
96275,Sandburg Residence Hall (Sand),5,Kenilworth Square Apartments (KNW),6 
104074,Non-Peak Hours UWM KIRC (KIRC-S),3,Kenilworth Square Apartments (KNW),5 
101021,Sandburg Residence Hall (Sand),2,Cambridge Commons (CC-S),2 
98046,Sandburg Residence Hall (Sand),13,Cambridge Commons (CC-S),17 
98243,Sandburg Residence Hall (Sand),5,RiverView Residence Hall (RVW),4 
109030,Sandburg Residence Hall (Sand),3,Cambridge Commons (CC-S),1 
109366,Sandburg Residence Hall (Sand),2,Cambridge Commons (CC-S),4 
93659,Sandburg Residence Hall (Sand),1,Kenilworth Square Apartments (KNW),4 
85374,Sandburg Residence Hall (Sand),1,Kenilworth Square Apartments (KNW),4 
100986,UWM Golda Meir Library (Lib),1,Cambridge Commons (CC-S),3 
100936,Sandburg Residence Hall (Sand),1,Cambridge Commons (CC-S),3 
107545,Sandburg Residence Hall (Sand),4,Kenilworth Square Apartments (KNW),10 
105156,Sandburg Residence Hall (Sand),7,Kenilworth Square Apartments (KNW),6 
88755,UWM Golda Meir Library (Lib),4,Cambridge Commons (CC-S),6 
102370,Non-Peak Hours UWM KIRC (KIRC-S),7,Kenilworth Square Apartments (KNW),36 
85610,Sandburg Residence Hall (Sand),11,RiverView Residence Hall (RVW),9 
103868,Sandburg Residence Hall (Sand),2,Kenilworth Square Apartments (KNW),4 
106960,UWM Golda Meir Library (Lib),18,RiverView Residence Hall (RVW),28 
102373,Sandburg Residence Hall (Sand),3,RiverView Residence Hall (RVW),4 
103520,UWM Golda Meir Library (Lib),6,Kenilworth Square Apartments (KNW),5 
109379,UWM Union (Union),2,Kenilworth Square Apartments (KNW),3 
107938,Sandburg Residence Hall (Sand),1,RiverView Residence Hall (RVW),5 
101129,Non-Peak Hours UWM KIRC (KIRC-S),1,Capitol and Humboldt Park and Ride (C/H),8 
106861,UWM Golda Meir Library (Lib),9,RiverView Residence Hall (RVW),15 
100404,UWM Union (Union),3,Capitol and Humboldt Park and Ride (C/H),4 
70704,UWM Union (Union),13,Capitol and Humboldt Park and Ride (C/H),19 
108893,Sandburg Residence Hall (Sand),4,Capitol and Humboldt Park and Ride (C/H),9 
106869,UWM Golda Meir Library (Lib),56,Cambridge Commons (CC-S),78 
91632,UWM Union (Union),19,Capitol and Humboldt Park and Ride (C/H),24 
104147,Sandburg Residence Hall (Sand),28,Capitol and Humboldt Park and Ride (C/H),33 
104590,UWM Golda Meir Library (Lib),8,Kenilworth Square Apartments (KNW),3 
106935,Sandburg Residence Hall (Sand),3,Kenilworth Square Apartments (KNW),4 
109347,UWM Golda Meir Library (Lib),9,Kenilworth Square Apartments (KNW),13 
88664,Sandburg Residence Hall (Sand),7,Capitol and Humboldt Park and Ride (C/H),3 
102199,UWM Union (Union),3,Capitol and Humboldt Park and Ride (C/H),3 
94806,UWM Union (Union),4,Capitol and Humboldt Park and Ride (C/H),5 
102523,Non-Peak Hours UWM KIRC (KIRC-S),4,Capitol and Humboldt Park and Ride (C/H),2 
99577,Sandburg Residence Hall (Sand),3,Cambridge Commons (CC-S),4 
87852,UWM Golda Meir Library (Lib),3,Cambridge Commons (CC-S),2 
109484,UWM Golda Meir Library (Lib),4,Cambridge Commons (CC-S),1 
70543,UWM Union (Union),15,Capitol and Humboldt Park and Ride (C/H),21 
105634,UWM Union (Union),18,Capitol and Humboldt Park and Ride (C/H),17 
98619,UWM Union (Union),3,Cambridge Commons (CC-S),3 
101546,Sandburg Residence Hall (Sand),4,Kenilworth Square Apartments (KNW),3 
98878,Sandburg Residence Hall (Sand),7,Kenilworth Square Apartments (KNW),8 
106873,UWM Golda Meir Library (Lib),15,Cambridge Commons (CC-S),13 
106876,UWM Golda Meir Library (Lib),41,Cambridge Commons (CC-S),51 
99481,Sandburg Residence Hall (Sand),1,RiverView Residence Hall (RVW),3 
106857,UWM Golda Meir Library (Lib),14,RiverView Residence Hall (RVW),33 
106931,UWM Union (Union),12,Capitol and Humboldt Park and Ride (C/H),9 
107655,Sandburg Residence Hall (Sand),28,Capitol and Humboldt Park and Ride (C/H),29 
